case_name,method,dataset,shots,seed,split,class_id,count,PM_logits_acc,MC_logits_MI,PM_logits_conf,PM_rep_acc,MC_rep_MI,PM_rep_conf,PM_fusion_acc,MC_fusion_MI,PM_fusion_conf
BayesMMRL_caltech101_16shot_seed1,BayesMMRL,caltech101,16,1,test,98,11,0.9090909090909091,0.007065511139279062,0.9356697255914862,0.9090909090909091,0.004864994351836768,0.9541292244737799,0.9090909090909091,0.004384582684989172,0.9368461966514587
BayesMMRL_caltech101_16shot_seed1,BayesMMRL,caltech101,16,1,test,99,18,1.0,2.702866549952887e-05,0.9996649589803484,1.0,7.6085125328972936e-06,0.9999448193444146,1.0,8.672998875327823e-06,0.9998801449934641
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,0,130,1.0,-1.508742570877075e-08,0.9807072171798119,0.9923076923076923,-2.0671779146561254e-08,0.9886432021856308,1.0,-1.419908725298368e-08,0.9933334717383752
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,1,60,0.9666666666666667,-2.0520140727361045e-08,0.956197664141655,0.9166666666666666,-1.7057755030691624e-08,0.9673606013258298,0.9666666666666667,-1.0848937866588433e-08,0.9691710303227107
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,2,239,1.0,-1.479010389938514e-08,0.9939867440127927,1.0,-1.69738653704337e-08,0.9984163671856645,1.0,-1.9199273326905702e-08,0.9985586808815162
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,3,16,1.0,-1.115677150664851e-08,0.9996991604566574,1.0,-1.862701992649818e-08,0.9999935179948807,1.0,-1.863281795522198e-08,0.9999434724450111
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,4,240,1.0,-1.594889909029007e-08,0.9811392933130264,0.9916666666666667,-1.468943082727492e-08,0.9836370889097452,1.0,-1.2186743939916293e-08,0.9896820166458686
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,5,13,0.7692307692307693,-1.8195490925931015e-08,0.8307468432646531,0.9230769230769231,-1.8340034994952685e-08,0.8752435537484976,0.9230769230769231,-9.169945350060097e-09,0.8719388040212485
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,6,13,1.0,-2.3784545751718376e-08,0.9497488553707416,1.0,-2.750661783815863e-08,0.9926447593248807,1.0,-2.2575617409669437e-08,0.9852791245167072
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,7,14,1.0,-8.45882043774639e-09,0.9974307247570583,1.0,-1.7113052308559418e-08,0.9990343962396894,1.0,-2.136065242146807e-08,0.9993192085197994
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,8,16,0.9375,-3.743366505659651e-09,0.9550713300704956,0.9375,-2.2337871996569447e-08,0.9839805066585541,0.9375,-2.7967018922936404e-08,0.9658187031745911
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,9,14,0.8571428571428571,-4.6300036566598076e-08,0.8855789537940707,0.6428571428571429,-3.835053316184453e-08,0.903250013078962,0.8571428571428571,-2.021468909723418e-08,0.8716339426381248
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,10,10,0.8,-1.5978002920746803e-08,0.9747243285179138,0.9,-2.3861866793595256e-08,0.9516023218631744,0.9,-3.576569724828005e-08,0.9766026198863983
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,11,38,1.0,-1.2650975565377034e-08,0.9992329886085108,1.0,-1.1378227483012444e-08,0.9988790342682287,1.0,-6.22965576200697e-09,0.9997979528025577
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,12,29,1.0,-2.6624986966108453e-08,0.9946674252378529,1.0,-1.8493477094533114e-08,0.9998116246585188,1.0,-6.048077043017437e-09,0.9994787573814392
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,13,12,0.9166666666666666,-2.9802322387695312e-08,0.947263111670812,0.9166666666666666,-2.482556737959385e-08,0.9889685014883677,0.9166666666666666,-9.999591081092754e-09,0.9686511109272639
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,14,26,1.0,-2.3551715108064504e-09,0.998030580007113,1.0,-2.522854349361016e-08,0.9909470356427706,1.0,-6.9625317477262936e-09,0.9991925565096048
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,15,27,1.0,-1.5556536338947436e-08,0.958753706128509,0.9629629629629629,-2.4058088591253317e-08,0.9471254757157078,1.0,-2.937546620766322e-08,0.9676763073161796
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,16,15,1.0,-4.221995671590169e-09,0.9490520735581716,1.0,-4.043492178122203e-09,0.9677003542582194,1.0,-1.710529128710429e-08,0.9650836149851482
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,17,12,0.9166666666666666,-2.2293534129858017e-08,0.9508682290712992,1.0,-3.2411662687081844e-08,0.9919415016969045,1.0,-2.499048908551534e-08,0.956093430519104
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,18,36,1.0,-1.593596405453152e-08,0.9833494342035718,1.0,-1.4361123450928265e-08,0.9988618211613761,1.0,-1.6699131164285873e-08,0.9969868510961533
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,19,14,1.0,-1.7113052308559418e-08,0.9567682530198779,0.9285714285714286,-1.7562081820545117e-08,0.963633017880576,1.0,-1.6549685304718357e-08,0.9524615513426917
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,20,17,1.0,-1.4216365183100982e-08,0.9788113026057973,1.0,-2.450542524456978e-08,0.9924569200066959,1.0,-2.090511021806913e-08,0.9891797619707444
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,21,19,0.5789473684210527,-1.0097497387936242e-08,0.7755975629154005,0.5263157894736842,-9.552183512010073e-09,0.8916529040587576,0.5789473684210527,-1.0783735074495015e-08,0.846706465670937
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,22,32,1.0,-7.592461770400405e-09,0.9676088616251945,1.0,-1.1178144632140175e-08,0.993727307766676,1.0,-2.990782377310097e-08,0.9924612566828728
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,23,14,0.9285714285714286,-2.078845032623836e-08,0.9327780859810966,0.9285714285714286,-4.748082054512841e-09,0.9635421591145652,0.9285714285714286,4.656612873077393e-10,0.9629720790045602
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,24,21,0.9047619047619048,-2.5034837779544647e-08,0.9282812135560172,0.9523809523809523,-9.752902823969461e-09,0.9710131599789574,0.9523809523809523,-3.139887537275042e-08,0.9477429971808479
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,25,22,0.9545454545454546,-1.5832483768463135e-08,0.934087869795886,0.9545454545454546,-2.8534982861443e-09,0.9473963163115762,0.9545454545454546,-1.090070740743117e-08,0.9238851422613318
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,26,21,0.6666666666666666,-5.676632835751488e-09,0.8898654125985646,0.6190476190476191,-1.3232541580994924e-08,0.9485994293576195,0.6666666666666666,-5.144448507399786e-09,0.9355112938653856
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,27,15,1.0,-2.483526865641276e-10,0.9397679487864177,0.9333333333333333,-2.5454695181300243e-08,0.9350952863693237,1.0,-8.443991343180338e-09,0.9435558199882508
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,28,15,0.6,-9.934107462565104e-09,0.8362782756487529,0.5333333333333333,-3.731014051785072e-08,0.8976893782615661,0.6,-1.241763432820638e-08,0.8819979310035706
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,29,18,0.8888888888888888,-1.126641614569558e-08,0.9639400839805603,1.0,-1.6763301068244296e-08,0.9805241657627953,0.9444444444444444,-2.024333096212811e-08,0.9726188447740343
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,30,20,1.0,-5.931360647082329e-09,0.9988427489995957,1.0,-2.0864990801783278e-08,0.9999755412340164,1.0,-1.788066583685577e-08,0.999856847524643
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,31,16,1.0,-2.248998498544097e-08,0.9981912896037102,1.0,-1.4904685485817026e-08,0.9984790086746216,1.0,-1.859552867244929e-08,0.9989209100604057
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,32,20,1.0,-1.8710852600634097e-08,0.9841910123825073,1.0,-2.08588971872814e-08,0.9984985589981079,1.0,2.7648638933897017e-11,0.9954960137605667
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,33,20,0.9,-7.986091077327728e-09,0.912870854139328,1.0,-9.23246261663735e-09,0.9750842481851578,0.95,-1.0384246706962586e-08,0.9405374169349671
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,34,22,1.0,-1.0054050521417097e-08,0.973399430513382,1.0,-1.0914597871967337e-08,0.9844810339537534,1.0,-1.901273869655349e-08,0.9890403828837655
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,35,19,1.0,-3.002289878694635e-09,0.9652767479419708,0.9473684210526315,-1.567777393287734e-08,0.9943667148288927,0.9473684210526315,-1.5697687080031947e-08,0.9790253670592057
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,36,16,1.0,-1.4711986295878887e-08,0.9777152575552464,1.0,-2.581464286777191e-08,0.9809989295899868,1.0,-3.747118171304464e-09,0.9817784428596497
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,37,19,1.0,-1.507272061548735e-08,0.9736608266830444,1.0,-2.514570951461792e-08,0.9950913504550332,1.0,-1.2241990158432409e-08,0.9852844727666754
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,38,26,1.0,-2.759490878536151e-08,0.9950523170141073,0.9615384615384616,-1.760753758180027e-08,0.9714629581341376,1.0,-5.698893801309168e-09,0.9919948577880859
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,39,20,0.95,-1.4940451364964247e-08,0.972175607085228,1.0,-1.6346166376024484e-08,0.9789087802171708,1.0,-1.4589750207960606e-08,0.9828547179698944
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,40,20,1.0,-2.3469328880310058e-08,0.9525968343019485,1.0,-1.908658759930404e-08,0.9918771505355835,1.0,-9.260838851332664e-09,0.9842567026615143
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,41,14,0.8571428571428571,-1.623162201472691e-08,0.8333913215569088,0.8571428571428571,-3.431757379855428e-08,0.9197081795760563,0.9285714285714286,8.182334048407419e-09,0.8886382579803467
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,42,10,1.0,-2.3870961740612985e-08,0.99825040102005,1.0,-2.384217623330187e-08,0.9998889148235321,1.0,-3.007444320246577e-08,0.9994877517223358
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,43,10,1.0,-1.2014061212539673e-08,0.9046053260564804,0.9,-1.7887202830024762e-08,0.955398428440094,1.0,5.582114681601525e-09,0.9416835606098175
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,44,15,1.0,-2.8808911641438802e-08,0.9878288467725118,1.0,-1.4035686035640537e-08,0.9940761923789978,1.0,-2.7879529322187104e-08,0.9919895370801289
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,45,29,1.0,-3.789519441538843e-09,0.9728599961461692,1.0,-2.7700825112647022e-08,0.9920850725009523,1.0,-2.3124498668415793e-08,0.9847302889001781
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,46,30,0.9666666666666667,-1.414712945309778e-08,0.9561866596341133,0.9333333333333333,-2.2371724147281687e-08,0.9689265569051106,0.9666666666666667,-1.614850286083917e-08,0.9606170992056529
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,47,13,1.0,-6.868503987789154e-09,0.992178696852464,1.0,-9.189394544451856e-09,0.9854423770537744,1.0,-1.834660696868713e-08,0.9925762781730065
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,48,16,1.0,-3.856257535517216e-09,0.964007169008255,0.875,-2.976412361022085e-08,0.9687749333679676,0.9375,-2.2264430299401283e-08,0.966582152992487
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,49,26,1.0,-1.6092179486384758e-08,0.9866051742663751,1.0,-6.915517867757724e-09,0.9401641946572524,1.0,-2.0921176586013573e-08,0.9848481577176315
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,50,24,1.0,-1.0365814281006655e-08,0.9583032603065172,0.9166666666666666,-2.2342438417884598e-08,0.9817868346969286,0.9583333333333334,-1.0103273477094868e-08,0.9793647776047388
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,51,9,1.0,2.4253192047278085e-12,0.9999752442042033,1.0,1.578983857244667e-15,0.9999997748268975,1.0,-1.3245476616753471e-08,0.9999975230958726
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,52,19,1.0,-2.841452920907422e-08,0.9619333822476236,1.0,-6.666690497892982e-09,0.9919401093533164,1.0,-2.509335373408823e-08,0.9841714124930533
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,53,26,0.9615384615384616,-1.1471386712331038e-08,0.9841600335561312,1.0,-1.4872617052438168e-08,0.9974103042712579,1.0,-1.6178931288707716e-08,0.996653790657337
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,54,34,0.8235294117647058,-1.0710209608078003e-08,0.891682942123974,0.7941176470588235,-1.2911828782628564e-08,0.9137711507432601,0.8529411764705882,-2.1875808563302544e-08,0.8964102373403662
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,55,19,0.8947368421052632,-1.95761554335293e-09,0.9711578080528661,0.9473684210526315,-1.2548154795934496e-08,0.9346592457670915,0.8947368421052632,-1.386261398070737e-08,0.9831526781383314
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,56,25,1.0,-4.721805453300476e-09,0.9961294770240784,1.0,-7.11152097210288e-09,0.9994730019569397,1.0,-2.1548476070165633e-08,0.9988345289230347
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,57,23,1.0,-1.600963751906934e-08,0.9556161839029064,0.9565217391304348,-1.5661973283504663e-08,0.9663715932680212,1.0,-9.341064192678617e-09,0.9640275239944458
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,58,13,0.7692307692307693,-1.3468357232900766e-08,0.9023924103150001,0.6923076923076923,-9.143360120315965e-09,0.8906522209827716,0.7692307692307693,-1.6405605352841892e-08,0.909689506659141
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,59,20,0.75,-1.0430812835693359e-08,0.8586479276418686,0.65,-3.044597178814001e-08,0.9446883171796798,0.65,-2.384185791015625e-08,0.912022939324379
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,60,12,1.0,-1.9907020032405853e-08,0.8268457502126694,0.8333333333333334,-1.5211791530115686e-08,0.9477293292681376,0.9166666666666666,-1.4891459917028746e-08,0.8680678531527519
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,61,12,0.8333333333333334,0.0,0.9139172583818436,0.9166666666666666,-2.243420264373223e-08,0.9213092476129532,0.9166666666666666,-1.9858513648311298e-08,0.9329830780625343
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,62,26,1.0,-1.586382635510885e-08,0.9995258175409757,1.0,-6.8814905227135075e-09,0.9999775405113513,1.0,-6.88641403730099e-09,0.9999465827758496
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,63,10,1.0,-1.78641130332835e-08,0.9997966885566711,1.0,-2.3841968754823027e-08,0.9999953985214234,1.0,-1.6734702512621878e-11,0.999976646900177
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,64,23,0.9565217391304348,-3.188767510911693e-08,0.9763544642406962,1.0,-2.8136918959005372e-08,0.9872781167859617,0.9565217391304348,-1.0539382777136305e-08,0.9666186661823936
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,65,16,1.0,-1.7782440409064293e-08,0.9825583323836327,1.0,-3.7252920748187535e-09,0.9846708215773106,1.0,-1.1248630471527576e-08,0.9922860860824585
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,66,10,1.0,-1.2200325727462768e-08,0.9918205261230468,1.0,-1.5638943295925856e-08,0.9822640895843506,1.0,-2.0640436559915544e-08,0.9924451231956481
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,67,11,1.0,-5.426624160132964e-09,0.9997081106359308,1.0,-5.418769594650092e-09,0.9999999024651267,1.0,-2.1674741839722792e-08,0.9999868653037332
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,68,14,1.0,4.373889948640551e-09,0.9988096569265638,1.0,-1.7034056197319713e-08,0.9993985337870461,1.0,-1.707147540790694e-08,0.9994893031460899
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,69,11,1.0,-2.1653249859809875e-08,0.9994913989847357,1.0,-5.419430883855305e-09,0.9997195384719155,1.0,0.0,0.9998021992770109
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,70,14,1.0,-2.1599199888961655e-08,0.9975650140217373,1.0,-1.2934119045634621e-08,0.9890084351812091,1.0,-4.226811662582415e-09,0.9974358763013568
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,71,16,1.0,-8.265487849712372e-09,0.9979961924254894,1.0,-2.282286004628986e-08,0.9949824288487434,1.0,3.448803909122944e-09,0.9992201589047909
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,72,10,1.0,-1.2014061212539673e-08,0.9318962931632996,1.0,-2.9802322387695312e-08,0.8463214039802551,1.0,-2.9831426218152046e-08,0.9232132494449615
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,73,18,1.0,-2.294271123699016e-08,0.9934029347366757,0.9444444444444444,-2.6709434071866173e-08,0.9894904692967733,1.0,-1.32826648445593e-08,0.9847379823525747
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,74,25,1.0,-1.3438984751701355e-08,0.9963889122009277,1.0,-2.1684973035007716e-08,0.9977337694168091,1.0,-7.199123501777649e-09,0.9980599498748779
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,75,17,0.9411764705882353,-1.8571667811449836e-08,0.9777879504596486,0.8823529411764706,-2.137248349540374e-08,0.957033304607167,0.9411764705882353,-1.7496538074577556e-09,0.9816036154242123
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,76,15,1.0,-8.011314397056897e-09,0.9995091954867045,1.0,-1.5894844788514698e-08,0.9999905904134114,1.0,-3.9542404313882194e-09,0.9999356190363566
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,77,12,1.0,-1.0244548320770264e-08,0.9928973019123077,1.0,-1.981364524302383e-08,0.9990525543689728,1.0,-3.474027228852113e-08,0.9974731703599294
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,78,18,0.7222222222222222,-1.3762878047095405e-08,0.769134004910787,0.8333333333333334,-1.3038920264484155e-08,0.9534326924218072,0.8333333333333334,-1.1874362826347351e-08,0.8605059815777673
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,79,11,0.9090909090909091,-3.805458122356371e-08,0.9070710973306135,0.9090909090909091,-1.1509407406926832e-08,0.9519783881577578,0.9090909090909091,-1.269985329021107e-10,0.9264406643130563
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,80,25,0.88,-2.385582774877548e-08,0.8888223850727082,0.88,-2.1909909264650196e-08,0.9602678966522217,0.88,-7.229391485452652e-09,0.9304615712165832
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,81,18,1.0,-3.337239225705465e-09,0.9829757677184211,0.8888888888888888,-1.2468989199179406e-08,0.991563489039739,1.0,-2.3155735107138753e-08,0.9729436172379388
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,82,10,1.0,-4.168832674622536e-08,0.9965961217880249,1.0,-2.3840402718633413e-08,0.9998861670494079,1.0,-1.7951242625713347e-08,0.9995258033275605
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,83,19,1.0,-1.8899108430272654e-08,0.9991758308912578,1.0,-3.44522337208649e-08,0.9999055423234638,1.0,-9.426577506881011e-09,0.9997889901462355
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,84,14,1.0,-2.369883337191173e-08,0.9592095954077584,1.0,-1.2855577681745802e-08,0.9968031346797943,1.0,-4.498620650597981e-09,0.9927577929837363
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,85,26,1.0,1.6768283855456572e-09,0.9980445343714494,1.0,-2.756062783121776e-08,0.9998668340536264,1.0,-2.279438586601128e-08,0.999390382033128
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,86,17,0.9411764705882353,-8.477774613043842e-09,0.9453197892974404,1.0,-2.1108837031266267e-08,0.9783305420595056,0.9411764705882353,-2.5912681046654197e-08,0.9604774573270012
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,87,19,1.0,6.433478311488503e-09,0.9992858108721281,1.0,-2.1851902649933963e-08,0.9998806997349388,1.0,-1.2651358510514624e-08,0.9998561896775898
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,88,10,1.0,-5.913898348808288e-09,0.9951144933700562,1.0,-1.1932570487260818e-08,0.9995556235313415,1.0,-1.7855199985206127e-08,0.9990513563156128
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,89,26,1.0,-4.565943247423722e-09,0.9997065915511205,1.0,-1.834856588035249e-08,0.9999741866038396,1.0,-4.584412985982803e-09,0.9999618851221524
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,90,15,1.0,5.005858838558197e-10,0.9973440329233806,1.0,-1.988235756774278e-08,0.9990882595380147,1.0,3.988679964095354e-09,0.9985696077346802
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,91,26,0.9615384615384616,-2.123292338532897e-08,0.9890544276971084,1.0,-2.7655695716405788e-08,0.9997550707596999,1.0,-1.1624461666752513e-08,0.984738480586272
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,92,22,1.0,-2.447929794222794e-08,0.9940893433310769,1.0,-1.8966106422753495e-08,0.9992113330147483,1.0,-1.6308066816153852e-08,0.9988681999119845
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,93,71,1.0,-1.3172967543064708e-08,0.9971591637168132,0.971830985915493,-1.1910025266484475e-08,0.9827850225945594,1.0,-8.333533425146425e-09,0.9936623548118162
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,94,12,0.5833333333333334,-2.483526865641276e-08,0.7847109287977219,0.8333333333333334,-1.8590071704238653e-08,0.9132838795582453,0.6666666666666666,-2.0954757928848267e-08,0.8191591501235962
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,95,17,1.0,-2.4351346142151778e-08,0.9929487424738267,1.0,-1.752553490565761e-08,0.9996009013232063,1.0,7.008887169992222e-09,0.9985800595844493
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,96,10,0.8,-2.2246968001127242e-08,0.9213312327861786,0.8,-4.547473508864641e-12,0.9597238004207611,0.8,-6.007030606269837e-09,0.9361626029014587
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,97,17,1.0,-1.4517675427829518e-08,0.9613788478514728,1.0,-2.490003894576255e-08,0.9703090892118567,1.0,-1.4846377512987922e-08,0.979208486921647
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,98,11,0.9090909090909091,-1.6214140817861666e-08,0.9412445317615162,0.9090909090909091,-5.421497917268425e-09,0.94574035839601,1.0,-1.895486176098612e-08,0.9180868132547899
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,99,18,1.0,-1.6532188359027106e-08,0.9994729293717278,1.0,-6.870221922225836e-09,0.9993494417932298,1.0,-1.9847195492022568e-08,0.9995724360148112
